# Iteration    J_value
 (5.060000000000000000e+02+0.000000000000000000e+00j)  (3.329451172851504576e-02+6.426178085451821294e-17j)
 (5.070000000000000000e+02+0.000000000000000000e+00j)  (3.328251277459733787e-02+6.326446830043274356e-18j)
 (5.080000000000000000e+02+0.000000000000000000e+00j)  (3.329030326115644395e-02-1.440719797456662946e-16j)
 (5.090000000000000000e+02+0.000000000000000000e+00j)  (3.329190790672422601e-02-1.159369608795087113e-16j)
 (5.100000000000000000e+02+0.000000000000000000e+00j)  (3.332731440705868908e-02+8.900399652297260150e-18j)
 (5.110000000000000000e+02+0.000000000000000000e+00j)  (3.328086714336760121e-02+3.634476016151438507e-17j)
 (5.120000000000000000e+02+0.000000000000000000e+00j)  (3.335247320954499300e-02+1.279781863258307259e-16j)
 (5.130000000000000000e+02+0.000000000000000000e+00j)  (3.332729329709585575e-02-8.666098747061787151e-17j)
 (5.140000000000000000e+02+0.000000000000000000e+00j)  (3.332037861400574674e-02-1.059541730552067162e-16j)
 (5.150000000000000000e+02+0.000000000000000000e+00j)  (3.331911045183666431e-02+1.169257090157714223e-16j)
 (5.160000000000000000e+02+0.000000000000000000e+00j)  (3.330191394794831256e-02-2.013252841390003244e-16j)
 (5.170000000000000000e+02+0.000000000000000000e+00j)  (3.334812270746213836e-02-5.819135293241879444e-17j)
 (5.180000000000000000e+02+0.000000000000000000e+00j)  (3.332006500211286831e-02+8.565283883945575735e-17j)
 (5.190000000000000000e+02+0.000000000000000000e+00j)  (3.328631740518736559e-02-3.884054082722617661e-17j)
 (5.200000000000000000e+02+0.000000000000000000e+00j)  (3.327707337279026817e-02-2.010747400765912606e-16j)
 (5.210000000000000000e+02+0.000000000000000000e+00j)  (3.329416939200357389e-02+8.935136312905337786e-17j)
 (5.220000000000000000e+02+0.000000000000000000e+00j)  (3.331256345623315185e-02-1.105003263990554641e-16j)
 (5.230000000000000000e+02+0.000000000000000000e+00j)  (3.331707330231701431e-02-2.368733705782896855e-17j)
 (5.240000000000000000e+02+0.000000000000000000e+00j)  (3.329274910740123022e-02+1.814996324961869932e-17j)
 (5.250000000000000000e+02+0.000000000000000000e+00j)  (3.330479494389940176e-02-2.850518826529248143e-17j)
 (5.260000000000000000e+02+0.000000000000000000e+00j)  (3.331113540429620629e-02-5.275316451100227408e-17j)
 (5.270000000000000000e+02+0.000000000000000000e+00j)  (3.328665525470107106e-02+1.329262918773743168e-17j)
 (5.280000000000000000e+02+0.000000000000000000e+00j)  (3.327929258447649696e-02+3.202664130512245750e-16j)
 (5.290000000000000000e+02+0.000000000000000000e+00j)  (3.328176967900321748e-02-1.070543478810523235e-16j)
 (5.300000000000000000e+02+0.000000000000000000e+00j)  (3.327317277475800444e-02-3.209674364217610740e-17j)
 (5.310000000000000000e+02+0.000000000000000000e+00j)  (3.330134582245890956e-02-2.149828078537438243e-16j)
 (5.320000000000000000e+02+0.000000000000000000e+00j)  (3.328336636254022873e-02-2.827677861560678539e-17j)
 (5.330000000000000000e+02+0.000000000000000000e+00j)  (3.326869848195698059e-02+1.391577143236775423e-16j)
 (5.340000000000000000e+02+0.000000000000000000e+00j)  (3.323955755077395019e-02-1.629425396011122390e-16j)
 (5.350000000000000000e+02+0.000000000000000000e+00j)  (3.325722675126722983e-02+2.631306601226570018e-16j)
 (5.360000000000000000e+02+0.000000000000000000e+00j)  (3.324646291807713261e-02+7.086928080392256467e-17j)
 (5.370000000000000000e+02+0.000000000000000000e+00j)  (3.324960974214841158e-02-1.089890409817668306e-18j)
 (5.380000000000000000e+02+0.000000000000000000e+00j)  (3.322709419194046915e-02-7.290153931320616388e-17j)
 (5.390000000000000000e+02+0.000000000000000000e+00j)  (3.322142293916774403e-02+6.077521292154458573e-17j)
 (5.400000000000000000e+02+0.000000000000000000e+00j)  (3.322132492955026661e-02+4.462656915013015033e-17j)
 (5.410000000000000000e+02+0.000000000000000000e+00j)  (3.322847029637727989e-02+8.409474553343799718e-17j)
 (5.420000000000000000e+02+0.000000000000000000e+00j)  (3.321557837781619754e-02+1.090484788390856501e-16j)
 (5.430000000000000000e+02+0.000000000000000000e+00j)  (3.321026688392129250e-02+6.520192306582160563e-17j)
 (5.440000000000000000e+02+0.000000000000000000e+00j)  (3.318920620767058793e-02+1.626728026840286047e-16j)
 (5.450000000000000000e+02+0.000000000000000000e+00j)  (3.318938514825146846e-02+7.258958461224936315e-17j)
 (5.460000000000000000e+02+0.000000000000000000e+00j)  (3.317948231347953025e-02-5.866730677370068648e-17j)
 (5.470000000000000000e+02+0.000000000000000000e+00j)  (3.316759972695240005e-02+9.746574659690037350e-17j)
 (5.480000000000000000e+02+0.000000000000000000e+00j)  (3.312628241917463245e-02+1.996479868756979620e-16j)
 (5.490000000000000000e+02+0.000000000000000000e+00j)  (3.317439501451993622e-02-2.026245208105932852e-16j)
 (5.500000000000000000e+02+0.000000000000000000e+00j)  (3.311560072342704941e-02+9.814501040713235292e-18j)
 (5.510000000000000000e+02+0.000000000000000000e+00j)  (3.313236697049168344e-02-7.847397838966671120e-17j)
 (5.520000000000000000e+02+0.000000000000000000e+00j)  (3.311009826370334835e-02-4.720926079615840312e-17j)
 (5.530000000000000000e+02+0.000000000000000000e+00j)  (3.309238772490673275e-02+2.706897340125455461e-16j)
 (5.540000000000000000e+02+0.000000000000000000e+00j)  (3.308169018399617634e-02+2.711663493907790479e-17j)
 (5.550000000000000000e+02+0.000000000000000000e+00j)  (3.308962870621351415e-02+1.193803721465309144e-16j)
 (5.560000000000000000e+02+0.000000000000000000e+00j)  (3.306151097729137511e-02-1.000042808786737585e-16j)
 (5.570000000000000000e+02+0.000000000000000000e+00j)  (3.306343757932175137e-02+1.125011905159027421e-16j)
 (5.580000000000000000e+02+0.000000000000000000e+00j)  (3.306047610672348952e-02-2.010878168231062431e-16j)
 (5.590000000000000000e+02+0.000000000000000000e+00j)  (3.302185293726862814e-02-1.587728887929465855e-16j)
 (5.600000000000000000e+02+0.000000000000000000e+00j)  (3.302093576869809949e-02+1.488542573179634835e-16j)
 (5.610000000000000000e+02+0.000000000000000000e+00j)  (3.302545066740818908e-02-3.607638999995165336e-16j)
 (5.620000000000000000e+02+0.000000000000000000e+00j)  (3.293743219558635527e-02-8.749150648840164698e-17j)
 (5.630000000000000000e+02+0.000000000000000000e+00j)  (3.299027757853201237e-02-1.238304232166367381e-17j)
 (5.640000000000000000e+02+0.000000000000000000e+00j)  (3.293122191680743910e-02-3.710622932585796807e-16j)
 (5.650000000000000000e+02+0.000000000000000000e+00j)  (3.293821792157378137e-02-4.447072670757075321e-17j)
 (5.660000000000000000e+02+0.000000000000000000e+00j)  (3.291684650058548239e-02-8.353253646634603796e-17j)
 (5.670000000000000000e+02+0.000000000000000000e+00j)  (3.292679069136201370e-02+1.702955879899197301e-16j)
 (5.680000000000000000e+02+0.000000000000000000e+00j)  (3.290267573113726807e-02-1.746392087663898261e-16j)
 (5.690000000000000000e+02+0.000000000000000000e+00j)  (3.286958229823908756e-02+9.707553187749784924e-17j)
 (5.700000000000000000e+02+0.000000000000000000e+00j)  (3.286381479302463715e-02-4.154928290462565836e-17j)
 (5.710000000000000000e+02+0.000000000000000000e+00j)  (3.283350098821796736e-02+2.025944067037625055e-17j)
 (5.720000000000000000e+02+0.000000000000000000e+00j)  (3.282225669209927477e-02-9.877592489654372114e-17j)
 (5.730000000000000000e+02+0.000000000000000000e+00j)  (3.280009820206458704e-02-1.404713759901624475e-16j)
 (5.740000000000000000e+02+0.000000000000000000e+00j)  (3.279483141336769769e-02+1.096660121306663370e-17j)
 (5.750000000000000000e+02+0.000000000000000000e+00j)  (3.276049563483101473e-02+7.862738320532087865e-17j)
 (5.760000000000000000e+02+0.000000000000000000e+00j)  (3.277342255704560059e-02+4.338323465840766893e-16j)
 (5.770000000000000000e+02+0.000000000000000000e+00j)  (3.273710633596622205e-02-3.148740958566597815e-16j)
 (5.780000000000000000e+02+0.000000000000000000e+00j)  (3.271889293050778136e-02+4.491501233939003001e-17j)
 (5.790000000000000000e+02+0.000000000000000000e+00j)  (3.268341831275941439e-02+8.755997205966859528e-17j)
 (5.800000000000000000e+02+0.000000000000000000e+00j)  (3.266695103471233680e-02-1.262900714616035208e-16j)
 (5.810000000000000000e+02+0.000000000000000000e+00j)  (3.267519337588813133e-02-5.428125120927895127e-17j)
 (5.820000000000000000e+02+0.000000000000000000e+00j)  (3.263601496954626063e-02+2.121070271076402846e-16j)
 (5.830000000000000000e+02+0.000000000000000000e+00j)  (3.261379326274367607e-02-1.497481332572885803e-17j)
 (5.840000000000000000e+02+0.000000000000000000e+00j)  (3.258210227935082887e-02+1.549770861468523818e-16j)
 (5.850000000000000000e+02+0.000000000000000000e+00j)  (3.254921796983290677e-02-9.701792573916393839e-17j)
 (5.860000000000000000e+02+0.000000000000000000e+00j)  (3.257015987962116887e-02-2.593839580669345876e-17j)
 (5.870000000000000000e+02+0.000000000000000000e+00j)  (3.254337736118207564e-02+2.501385870834405356e-16j)
 (5.880000000000000000e+02+0.000000000000000000e+00j)  (3.251875608756023273e-02-4.767644101723818852e-17j)
 (5.890000000000000000e+02+0.000000000000000000e+00j)  (3.247397510546357058e-02+9.516952010220748269e-17j)
 (5.900000000000000000e+02+0.000000000000000000e+00j)  (3.245314312314944577e-02-3.149202533541297665e-17j)
 (5.910000000000000000e+02+0.000000000000000000e+00j)  (3.243429989182839562e-02-1.041064141904953288e-16j)
 (5.920000000000000000e+02+0.000000000000000000e+00j)  (3.241029836411859349e-02+8.714495737508789816e-17j)
 (5.930000000000000000e+02+0.000000000000000000e+00j)  (3.235737473430640165e-02+6.327482534858348101e-17j)
 (5.940000000000000000e+02+0.000000000000000000e+00j)  (3.234609155605056713e-02+3.193250563306988750e-17j)
 (5.950000000000000000e+02+0.000000000000000000e+00j)  (3.238353770426442846e-02+5.446846783852293649e-17j)
 (5.960000000000000000e+02+0.000000000000000000e+00j)  (3.229654963275872814e-02+1.012802210605712751e-16j)
 (5.970000000000000000e+02+0.000000000000000000e+00j)  (3.230545619173885719e-02+9.705960955780511870e-17j)
 (5.980000000000000000e+02+0.000000000000000000e+00j)  (3.222657166322208389e-02-1.027135785807152624e-16j)
 (5.990000000000000000e+02+0.000000000000000000e+00j)  (3.220581678680822790e-02-1.384128733904006555e-16j)
 (6.000000000000000000e+02+0.000000000000000000e+00j)  (3.218114928766276778e-02+4.130556836700733046e-17j)
 (6.010000000000000000e+02+0.000000000000000000e+00j)  (3.216186047671580617e-02-6.477756308154397931e-17j)
 (6.020000000000000000e+02+0.000000000000000000e+00j)  (3.214448423445217390e-02-1.784382353752634930e-16j)
 (6.030000000000000000e+02+0.000000000000000000e+00j)  (3.209706338729308162e-02+5.671477022606716566e-17j)
 (6.040000000000000000e+02+0.000000000000000000e+00j)  (3.212022032664559046e-02-2.368744619054417742e-16j)
 (6.050000000000000000e+02+0.000000000000000000e+00j)  (3.208134651494989192e-02+2.093973234649248227e-16j)
 (6.060000000000000000e+02+0.000000000000000000e+00j)  (3.204472963965925708e-02+7.128298944590657836e-17j)
 (6.070000000000000000e+02+0.000000000000000000e+00j)  (3.203660120110773252e-02-2.343917203037846247e-17j)
 (6.080000000000000000e+02+0.000000000000000000e+00j)  (3.197829886808284394e-02+9.059780649500696749e-17j)
 (6.090000000000000000e+02+0.000000000000000000e+00j)  (3.196394271713734470e-02-3.589379937982622880e-17j)
 (6.100000000000000000e+02+0.000000000000000000e+00j)  (3.193946122256471204e-02-1.741946778146554612e-16j)
 (6.110000000000000000e+02+0.000000000000000000e+00j)  (3.189470803033145341e-02+3.771575325804632204e-17j)
 (6.120000000000000000e+02+0.000000000000000000e+00j)  (3.182770530257302000e-02+2.018611205267037264e-16j)
 (6.130000000000000000e+02+0.000000000000000000e+00j)  (3.181591911700745734e-02+2.055749110436844707e-17j)
 (6.140000000000000000e+02+0.000000000000000000e+00j)  (3.179265130306355852e-02+2.439747676824188856e-16j)
 (6.150000000000000000e+02+0.000000000000000000e+00j)  (3.176890853149062777e-02+1.211952367931943815e-16j)
 (6.160000000000000000e+02+0.000000000000000000e+00j)  (3.173558975620142941e-02+8.241115471638298181e-19j)
 (6.170000000000000000e+02+0.000000000000000000e+00j)  (3.172414987345417020e-02-2.020685452028397932e-16j)
 (6.180000000000000000e+02+0.000000000000000000e+00j)  (3.164677144939739839e-02-1.042908950842439363e-16j)
 (6.190000000000000000e+02+0.000000000000000000e+00j)  (3.165331671794704982e-02+1.841391514922729894e-16j)
 (6.200000000000000000e+02+0.000000000000000000e+00j)  (3.159767735401371874e-02+1.497209273723424863e-16j)
 (6.210000000000000000e+02+0.000000000000000000e+00j)  (3.157891618801884903e-02-1.006581094599664213e-16j)
 (6.220000000000000000e+02+0.000000000000000000e+00j)  (3.152175302143320201e-02+3.489056974596425113e-17j)
 (6.230000000000000000e+02+0.000000000000000000e+00j)  (3.147638642037914325e-02-2.386459658466474114e-16j)
 (6.240000000000000000e+02+0.000000000000000000e+00j)  (3.147170920757685897e-02-1.073692659556497088e-16j)
 (6.250000000000000000e+02+0.000000000000000000e+00j)  (3.146031096202955846e-02-1.005076128948270191e-16j)
 (6.260000000000000000e+02+0.000000000000000000e+00j)  (3.140632580213569697e-02+6.518498786620244114e-17j)
 (6.270000000000000000e+02+0.000000000000000000e+00j)  (3.135737126334210007e-02+1.879583822786851437e-16j)
 (6.280000000000000000e+02+0.000000000000000000e+00j)  (3.130975642660663999e-02+1.098108999948518954e-16j)
 (6.290000000000000000e+02+0.000000000000000000e+00j)  (3.129213163276547277e-02+2.841107960010170098e-16j)
 (6.300000000000000000e+02+0.000000000000000000e+00j)  (3.126488736357643100e-02-1.307054716331237682e-16j)
 (6.310000000000000000e+02+0.000000000000000000e+00j)  (3.120695031279440909e-02+9.686515955917936702e-17j)
 (6.320000000000000000e+02+0.000000000000000000e+00j)  (3.117352218106156717e-02-1.010589174252906390e-16j)
 (6.330000000000000000e+02+0.000000000000000000e+00j)  (3.117809691608678518e-02-8.318103784749856665e-17j)
 (6.340000000000000000e+02+0.000000000000000000e+00j)  (3.110946636337294860e-02+1.776949501629204405e-17j)
 (6.350000000000000000e+02+0.000000000000000000e+00j)  (3.106932938483729367e-02+1.748481687667134044e-16j)
 (6.360000000000000000e+02+0.000000000000000000e+00j)  (3.102643983283352724e-02-1.346730556056514797e-16j)
 (6.370000000000000000e+02+0.000000000000000000e+00j)  (3.098768247678368101e-02+1.044089033265235949e-16j)
 (6.380000000000000000e+02+0.000000000000000000e+00j)  (3.095702453499764306e-02+1.170602611592157426e-16j)
 (6.390000000000000000e+02+0.000000000000000000e+00j)  (3.090217616881738016e-02+2.234099911095163666e-18j)
 (6.400000000000000000e+02+0.000000000000000000e+00j)  (3.089060202471231170e-02-2.414750651889537152e-16j)
 (6.410000000000000000e+02+0.000000000000000000e+00j)  (3.083293163542040125e-02-1.267645317699409201e-16j)
 (6.420000000000000000e+02+0.000000000000000000e+00j)  (3.081605148805196051e-02-1.495115602848742911e-16j)
 (6.430000000000000000e+02+0.000000000000000000e+00j)  (3.075464322508639214e-02-8.908306485218065236e-18j)
 (6.440000000000000000e+02+0.000000000000000000e+00j)  (3.069644326824587724e-02-3.000869052485828791e-17j)
 (6.450000000000000000e+02+0.000000000000000000e+00j)  (3.064486395072932301e-02+2.854408119556461984e-16j)
 (6.460000000000000000e+02+0.000000000000000000e+00j)  (3.064749225321763276e-02-1.318318618480479257e-16j)
 (6.470000000000000000e+02+0.000000000000000000e+00j)  (3.059530763660996133e-02+1.390215900116890930e-16j)
 (6.480000000000000000e+02+0.000000000000000000e+00j)  (3.055625688429896430e-02+1.652282470295236961e-16j)
 (6.490000000000000000e+02+0.000000000000000000e+00j)  (3.050988134030565430e-02-2.314490034759109450e-16j)
 (6.500000000000000000e+02+0.000000000000000000e+00j)  (3.047215901343967512e-02+1.614960358628760363e-16j)
 (6.510000000000000000e+02+0.000000000000000000e+00j)  (3.040868414797831196e-02-8.356352752999285403e-18j)
 (6.520000000000000000e+02+0.000000000000000000e+00j)  (3.038368210297883593e-02+2.093493577396643070e-16j)
 (6.530000000000000000e+02+0.000000000000000000e+00j)  (3.033204247354358285e-02+1.810988149319721269e-16j)
 (6.540000000000000000e+02+0.000000000000000000e+00j)  (3.027268433625376204e-02-2.624899215431133644e-16j)
 (6.550000000000000000e+02+0.000000000000000000e+00j)  (3.024780819561972631e-02+1.723453646630867039e-16j)
 (6.560000000000000000e+02+0.000000000000000000e+00j)  (3.022028424684249093e-02-2.055640552903979821e-16j)
 (6.570000000000000000e+02+0.000000000000000000e+00j)  (3.016692339287387406e-02+8.975799632050546053e-17j)
 (6.580000000000000000e+02+0.000000000000000000e+00j)  (3.012942795135217441e-02+5.515635455791366729e-17j)
 (6.590000000000000000e+02+0.000000000000000000e+00j)  (3.007668853043389892e-02+1.107678453627722978e-16j)
 (6.600000000000000000e+02+0.000000000000000000e+00j)  (3.003156309024010082e-02-1.072132159328848270e-16j)
 (6.610000000000000000e+02+0.000000000000000000e+00j)  (2.996049731224633556e-02-1.269426956610347033e-16j)
 (6.620000000000000000e+02+0.000000000000000000e+00j)  (2.995453979180897827e-02+2.271224567631300705e-17j)
 (6.630000000000000000e+02+0.000000000000000000e+00j)  (2.992126363125890282e-02-7.524221428547328427e-17j)
 (6.640000000000000000e+02+0.000000000000000000e+00j)  (2.984931282865298935e-02-1.619374203897590112e-16j)
 (6.650000000000000000e+02+0.000000000000000000e+00j)  (2.977569854315611358e-02-1.210087979579849207e-16j)
 (6.660000000000000000e+02+0.000000000000000000e+00j)  (2.975214487036071873e-02+1.565927336247505053e-17j)
 (6.670000000000000000e+02+0.000000000000000000e+00j)  (2.969291891469667474e-02+5.483130074993993987e-17j)
 (6.680000000000000000e+02+0.000000000000000000e+00j)  (2.965284015027603096e-02-1.504940391898210836e-16j)
 (6.690000000000000000e+02+0.000000000000000000e+00j)  (2.961740692925195206e-02+7.354123620592044413e-17j)
 (6.700000000000000000e+02+0.000000000000000000e+00j)  (2.957986646896492572e-02+2.100720064631760650e-16j)
 (6.710000000000000000e+02+0.000000000000000000e+00j)  (2.950667739376995960e-02+5.995048029098058222e-17j)
 (6.720000000000000000e+02+0.000000000000000000e+00j)  (2.947315727271249824e-02+6.016853404005963590e-17j)
 (6.730000000000000000e+02+0.000000000000000000e+00j)  (2.941000612459399380e-02-5.408911565130729714e-17j)
 (6.740000000000000000e+02+0.000000000000000000e+00j)  (2.938497403724038559e-02-2.429346000615242989e-17j)
 (6.750000000000000000e+02+0.000000000000000000e+00j)  (2.929636013463010613e-02-2.998553934501167420e-16j)
 (6.760000000000000000e+02+0.000000000000000000e+00j)  (2.927585506449321279e-02-3.172273986197870243e-16j)
 (6.770000000000000000e+02+0.000000000000000000e+00j)  (2.922036942424031253e-02-2.710076432035780110e-16j)
 (6.780000000000000000e+02+0.000000000000000000e+00j)  (2.920495376157003151e-02+1.482585405618270904e-16j)
 (6.790000000000000000e+02+0.000000000000000000e+00j)  (2.912487945583480675e-02+2.891839653377943549e-16j)
 (6.800000000000000000e+02+0.000000000000000000e+00j)  (2.906208110671371775e-02-1.725454511049209794e-16j)
 (6.810000000000000000e+02+0.000000000000000000e+00j)  (2.902731712220945129e-02+1.300969661775900079e-17j)
 (6.820000000000000000e+02+0.000000000000000000e+00j)  (2.894635755952136222e-02-2.146039152469915226e-16j)
 (6.830000000000000000e+02+0.000000000000000000e+00j)  (2.892886272923071711e-02+4.639070425140387720e-17j)
 (6.840000000000000000e+02+0.000000000000000000e+00j)  (2.887187182404139102e-02-3.436896674858938410e-17j)
 (6.850000000000000000e+02+0.000000000000000000e+00j)  (2.882014074185771518e-02-9.335661627438034559e-17j)
 (6.860000000000000000e+02+0.000000000000000000e+00j)  (2.878647633715764736e-02-1.459571964795911249e-18j)
 (6.870000000000000000e+02+0.000000000000000000e+00j)  (2.872651643662151727e-02+2.065869311390426024e-16j)
 (6.880000000000000000e+02+0.000000000000000000e+00j)  (2.864959627167188577e-02-2.177113800793980141e-17j)
 (6.890000000000000000e+02+0.000000000000000000e+00j)  (2.861724521551600037e-02+2.634099438306489826e-16j)
 (6.900000000000000000e+02+0.000000000000000000e+00j)  (2.855089180385911307e-02+1.176248476083818376e-16j)
 (6.910000000000000000e+02+0.000000000000000000e+00j)  (2.850248996913291519e-02-1.090743453673118153e-16j)
 (6.920000000000000000e+02+0.000000000000000000e+00j)  (2.846945949875784310e-02+9.564348255063249603e-17j)
 (6.930000000000000000e+02+0.000000000000000000e+00j)  (2.839433856420359170e-02-9.331401935801424479e-17j)
 (6.940000000000000000e+02+0.000000000000000000e+00j)  (2.834757427496760115e-02-1.883914510719201978e-16j)
 (6.950000000000000000e+02+0.000000000000000000e+00j)  (2.829612327214387629e-02-2.503863607731862161e-16j)
 (6.960000000000000000e+02+0.000000000000000000e+00j)  (2.824349587250185936e-02+2.772955486278293604e-17j)
 (6.970000000000000000e+02+0.000000000000000000e+00j)  (2.821719138981634845e-02-2.785604879248685474e-16j)
 (6.980000000000000000e+02+0.000000000000000000e+00j)  (2.812981378060980253e-02+1.414331287670761677e-16j)
 (6.990000000000000000e+02+0.000000000000000000e+00j)  (2.808684440537334917e-02+2.915414022543784385e-16j)
