# Iteration    J_value
 (2.540000000000000000e+02+0.000000000000000000e+00j)  (6.966880368668328938e-01+4.158399335703617650e-18j)
 (2.550000000000000000e+02+0.000000000000000000e+00j)  (6.754726939372263095e-01-6.853086593877525165e-18j)
 (2.560000000000000000e+02+0.000000000000000000e+00j)  (6.547228390605388526e-01-1.293005892570276444e-16j)
 (2.570000000000000000e+02+0.000000000000000000e+00j)  (6.344596761083710623e-01+1.400074009222839881e-17j)
 (2.580000000000000000e+02+0.000000000000000000e+00j)  (6.145456231104161615e-01-1.518480860685454915e-16j)
 (2.590000000000000000e+02+0.000000000000000000e+00j)  (5.951030308378399969e-01+3.554178085933060178e-19j)
 (2.600000000000000000e+02+0.000000000000000000e+00j)  (5.760215033344654456e-01-5.030900984757089472e-17j)
 (2.610000000000000000e+02+0.000000000000000000e+00j)  (5.574007161794738430e-01+2.908531490949810597e-17j)
 (2.620000000000000000e+02+0.000000000000000000e+00j)  (5.391648283216923243e-01-1.205120722717408108e-16j)
 (2.630000000000000000e+02+0.000000000000000000e+00j)  (5.213597575880979385e-01-3.456840643102443916e-17j)
 (2.640000000000000000e+02+0.000000000000000000e+00j)  (5.039923668235442022e-01+8.376670399883557743e-17j)
 (2.650000000000000000e+02+0.000000000000000000e+00j)  (4.869518116718039580e-01+1.227192776371674125e-16j)
 (2.660000000000000000e+02+0.000000000000000000e+00j)  (4.703777629811059513e-01-2.014549856992051273e-16j)
 (2.670000000000000000e+02+0.000000000000000000e+00j)  (4.541193054487769887e-01-1.014599546835998808e-16j)
 (2.680000000000000000e+02+0.000000000000000000e+00j)  (4.382626617969010430e-01+1.492175502810974779e-17j)
 (2.690000000000000000e+02+0.000000000000000000e+00j)  (4.228194260081126754e-01-5.545733978251298714e-17j)
 (2.700000000000000000e+02+0.000000000000000000e+00j)  (4.076985586269037953e-01+3.178341184165856975e-17j)
 (2.710000000000000000e+02+0.000000000000000000e+00j)  (3.929868302619718423e-01+1.582065835599795154e-16j)
 (2.720000000000000000e+02+0.000000000000000000e+00j)  (3.786130656046398091e-01+2.714543794891093374e-17j)
 (2.730000000000000000e+02+0.000000000000000000e+00j)  (3.646215530866664389e-01-4.534442672694718176e-17j)
 (2.740000000000000000e+02+0.000000000000000000e+00j)  (3.509557654957634609e-01-2.595239033848018722e-17j)
 (2.750000000000000000e+02+0.000000000000000000e+00j)  (3.376474546532690635e-01-6.982476632415048289e-17j)
 (2.760000000000000000e+02+0.000000000000000000e+00j)  (3.247273367824626833e-01-8.745832544863794288e-17j)
 (2.770000000000000000e+02+0.000000000000000000e+00j)  (3.120973446706835075e-01-1.986681932594001545e-17j)
 (2.780000000000000000e+02+0.000000000000000000e+00j)  (2.997813354265248531e-01-5.934141466309020113e-17j)
 (2.790000000000000000e+02+0.000000000000000000e+00j)  (2.878707020153249974e-01-3.117299542907785354e-18j)
 (2.800000000000000000e+02+0.000000000000000000e+00j)  (2.762239817805640651e-01+2.908162245641601427e-17j)
 (2.810000000000000000e+02+0.000000000000000000e+00j)  (2.649491254842172849e-01-9.695417055127290314e-17j)
 (2.820000000000000000e+02+0.000000000000000000e+00j)  (2.539652928448539737e-01-4.133505961137494656e-17j)
 (2.830000000000000000e+02+0.000000000000000000e+00j)  (2.433128193383334303e-01+6.679701221092939451e-17j)
 (2.840000000000000000e+02+0.000000000000000000e+00j)  (2.329477402895756277e-01-2.246003482595582998e-17j)
 (2.850000000000000000e+02+0.000000000000000000e+00j)  (2.228915870730773241e-01+1.423029385690024075e-17j)
 (2.860000000000000000e+02+0.000000000000000000e+00j)  (2.131397323847034342e-01-9.940153897609444245e-19j)
 (2.870000000000000000e+02+0.000000000000000000e+00j)  (2.036957151374043096e-01-9.430376143437018849e-18j)
 (2.880000000000000000e+02+0.000000000000000000e+00j)  (1.945384115807567149e-01-6.276415811253059795e-17j)
 (2.890000000000000000e+02+0.000000000000000000e+00j)  (1.856601824657648225e-01+1.351283822616562436e-17j)
 (2.900000000000000000e+02+0.000000000000000000e+00j)  (1.770866011706528909e-01+6.455685645729304516e-18j)
 (2.910000000000000000e+02+0.000000000000000000e+00j)  (1.687572947944394053e-01-5.454097684129483698e-17j)
 (2.920000000000000000e+02+0.000000000000000000e+00j)  (1.607422280733024067e-01+2.651743199426185673e-17j)
 (2.930000000000000000e+02+0.000000000000000000e+00j)  (1.529774794381286163e-01+1.723366068624384999e-17j)
 (2.940000000000000000e+02+0.000000000000000000e+00j)  (1.454805697209668180e-01+1.663421956091305591e-17j)
 (2.950000000000000000e+02+0.000000000000000000e+00j)  (1.382495689908228020e-01+2.757500117743745836e-17j)
 (2.960000000000000000e+02+0.000000000000000000e+00j)  (1.312662864677764940e-01-3.617611727011450565e-17j)
 (2.970000000000000000e+02+0.000000000000000000e+00j)  (1.245389532676426103e-01-2.700569878297422997e-17j)
 (2.980000000000000000e+02+0.000000000000000000e+00j)  (1.180828927462000549e-01+8.150980885684204118e-18j)
 (2.990000000000000000e+02+0.000000000000000000e+00j)  (1.118378976104268535e-01-1.538612814303076844e-17j)
 (3.000000000000000000e+02+0.000000000000000000e+00j)  (1.058567320010002227e-01-2.972394550071439477e-17j)
 (3.010000000000000000e+02+0.000000000000000000e+00j)  (1.001105918533291977e-01+8.580956177013802695e-18j)
 (3.020000000000000000e+02+0.000000000000000000e+00j)  (9.460361176844755970e-02+6.514534158553053814e-18j)
 (3.030000000000000000e+02+0.000000000000000000e+00j)  (8.930991808314070468e-02+2.851214452733769664e-19j)
 (3.040000000000000000e+02+0.000000000000000000e+00j)  (8.424669334136501708e-02+2.113731487206799839e-18j)
 (3.050000000000000000e+02+0.000000000000000000e+00j)  (7.940239877102703292e-02+2.321368936574629832e-18j)
 (3.060000000000000000e+02+0.000000000000000000e+00j)  (7.477807256980148476e-02-1.035378772655659055e-18j)
 (3.070000000000000000e+02+0.000000000000000000e+00j)  (7.034660449158812445e-02-9.562709531876584152e-19j)
 (3.080000000000000000e+02+0.000000000000000000e+00j)  (6.613953615643615447e-02+9.906508723724926406e-20j)
 (3.090000000000000000e+02+0.000000000000000000e+00j)  (6.213089924004742276e-02-1.777474946323105875e-18j)
 (3.100000000000000000e+02+0.000000000000000000e+00j)  (5.831982751481012278e-02-3.879988620323756321e-19j)
 (3.110000000000000000e+02+0.000000000000000000e+00j)  (5.470429097477896158e-02-5.652747854455041690e-19j)
 (3.120000000000000000e+02+0.000000000000000000e+00j)  (5.127572110622308221e-02+9.742752611551448919e-18j)
 (3.130000000000000000e+02+0.000000000000000000e+00j)  (4.802178025427695368e-02+1.260542876204041499e-17j)
 (3.140000000000000000e+02+0.000000000000000000e+00j)  (4.496344977298652457e-02+1.257360112407219586e-18j)
 (3.150000000000000000e+02+0.000000000000000000e+00j)  (4.207335721650907329e-02+2.070969972356890239e-17j)
 (3.160000000000000000e+02+0.000000000000000000e+00j)  (3.935862035335756931e-02+9.184887828057998186e-18j)
 (3.170000000000000000e+02+0.000000000000000000e+00j)  (3.680225002909368048e-02+9.875802281467213461e-18j)
 (3.180000000000000000e+02+0.000000000000000000e+00j)  (3.442301203487838773e-02-1.643847391042449098e-17j)
 (3.190000000000000000e+02+0.000000000000000000e+00j)  (3.217937202847866163e-02+8.831642561737688988e-18j)
 (3.200000000000000000e+02+0.000000000000000000e+00j)  (3.010027714474432931e-02-8.537889073583448228e-18j)
 (3.210000000000000000e+02+0.000000000000000000e+00j)  (2.815354547813083211e-02+5.661690398994064517e-18j)
 (3.220000000000000000e+02+0.000000000000000000e+00j)  (2.635629026472329633e-02+1.966464463314390349e-17j)
 (3.230000000000000000e+02+0.000000000000000000e+00j)  (2.469788118524179898e-02+1.809573144056366718e-18j)
 (3.240000000000000000e+02+0.000000000000000000e+00j)  (2.316815242651295431e-02-2.145343113776043972e-17j)
 (3.250000000000000000e+02+0.000000000000000000e+00j)  (2.176628427420273376e-02-3.716161241317967166e-17j)
 (3.260000000000000000e+02+0.000000000000000000e+00j)  (2.048037283659117150e-02+4.164179261265880473e-17j)
 (3.270000000000000000e+02+0.000000000000000000e+00j)  (1.931126353092613851e-02-1.414551242879539018e-17j)
 (3.280000000000000000e+02+0.000000000000000000e+00j)  (1.825178759279601909e-02+1.853233772013300126e-17j)
 (3.290000000000000000e+02+0.000000000000000000e+00j)  (1.729640593349061201e-02-1.332165000494416907e-17j)
 (3.300000000000000000e+02+0.000000000000000000e+00j)  (1.644196404816214430e-02+4.797239231943153262e-17j)
 (3.310000000000000000e+02+0.000000000000000000e+00j)  (1.567876984377598176e-02+2.140812261882841533e-17j)
 (3.320000000000000000e+02+0.000000000000000000e+00j)  (1.500058411522547409e-02-1.759571586213203471e-17j)
 (3.330000000000000000e+02+0.000000000000000000e+00j)  (1.440634571910204276e-02+4.525427925519199217e-17j)
 (3.340000000000000000e+02+0.000000000000000000e+00j)  (1.389111518866129914e-02-2.676446994304296575e-17j)
 (3.350000000000000000e+02+0.000000000000000000e+00j)  (1.344092109742773926e-02+2.282889696899988363e-17j)
 (3.360000000000000000e+02+0.000000000000000000e+00j)  (1.306191772286361547e-02-6.522197721647909304e-17j)
 (3.370000000000000000e+02+0.000000000000000000e+00j)  (1.273999434412595270e-02-2.015299213848473742e-18j)
 (3.380000000000000000e+02+0.000000000000000000e+00j)  (1.247538418454107942e-02+3.951893651523107212e-17j)
 (3.390000000000000000e+02+0.000000000000000000e+00j)  (1.225760132442907033e-02-6.446912717461347615e-18j)
 (3.400000000000000000e+02+0.000000000000000000e+00j)  (1.208843055210315036e-02+1.274034937103749956e-17j)
 (3.410000000000000000e+02+0.000000000000000000e+00j)  (1.195742317028400045e-02+6.399473430441667402e-17j)
 (3.420000000000000000e+02+0.000000000000000000e+00j)  (1.186265703494061158e-02+4.468124672978220437e-17j)
 (3.430000000000000000e+02+0.000000000000000000e+00j)  (1.180063179713320733e-02-1.155978464672999708e-17j)
 (3.440000000000000000e+02+0.000000000000000000e+00j)  (1.176582855011351278e-02+4.027581623483967694e-17j)
 (3.450000000000000000e+02+0.000000000000000000e+00j)  (1.175525864767974771e-02-6.094656447354378856e-17j)
 (3.460000000000000000e+02+0.000000000000000000e+00j)  (1.176546122470275256e-02+9.431924755899388149e-18j)
 (3.470000000000000000e+02+0.000000000000000000e+00j)  (1.179325545994839436e-02+5.622679184160631177e-17j)
 (3.480000000000000000e+02+0.000000000000000000e+00j)  (1.183574157352983158e-02-3.426369241086039589e-17j)
 (3.490000000000000000e+02+0.000000000000000000e+00j)  (1.189043118193537814e-02+6.897026926326417881e-17j)
 (3.500000000000000000e+02+0.000000000000000000e+00j)  (1.195499959568566313e-02+4.516051679239490122e-17j)
 (3.510000000000000000e+02+0.000000000000000000e+00j)  (1.202765787118902606e-02+6.524271231011821222e-18j)
 (3.520000000000000000e+02+0.000000000000000000e+00j)  (1.210598911686224660e-02-4.962633692844674250e-17j)
 (3.530000000000000000e+02+0.000000000000000000e+00j)  (1.218935388545414750e-02+1.587343368174046745e-17j)
 (3.540000000000000000e+02+0.000000000000000000e+00j)  (1.227424968899136146e-02+6.186182418237626491e-17j)
 (3.550000000000000000e+02+0.000000000000000000e+00j)  (1.236290718730908775e-02-3.046790046876797217e-17j)
 (3.560000000000000000e+02+0.000000000000000000e+00j)  (1.245260426788344019e-02-2.264039076635435884e-17j)
 (3.570000000000000000e+02+0.000000000000000000e+00j)  (1.254253782009142129e-02+7.030956446002251098e-17j)
 (3.580000000000000000e+02+0.000000000000000000e+00j)  (1.263103777115626158e-02+1.578722683404827292e-18j)
 (3.590000000000000000e+02+0.000000000000000000e+00j)  (1.271904929855464939e-02-4.114207014837761655e-17j)
 (3.600000000000000000e+02+0.000000000000000000e+00j)  (1.280495911604127152e-02+7.344812812683091623e-17j)
 (3.610000000000000000e+02+0.000000000000000000e+00j)  (1.289128838879458061e-02-7.633822376087863673e-17j)
 (3.620000000000000000e+02+0.000000000000000000e+00j)  (1.297455062958190707e-02+8.495754488813236451e-17j)
 (3.630000000000000000e+02+0.000000000000000000e+00j)  (1.305592518977632260e-02+1.252800480162748755e-17j)
 (3.640000000000000000e+02+0.000000000000000000e+00j)  (1.313554219042210175e-02+6.324558113002045074e-18j)
 (3.650000000000000000e+02+0.000000000000000000e+00j)  (1.321146970810782063e-02+2.348523267532665882e-17j)
 (3.660000000000000000e+02+0.000000000000000000e+00j)  (1.328780169970145489e-02-8.633772531196094396e-18j)
 (3.670000000000000000e+02+0.000000000000000000e+00j)  (1.336084977864716861e-02-3.070455121851374348e-17j)
 (3.680000000000000000e+02+0.000000000000000000e+00j)  (1.343057370073785783e-02-3.441081311879878545e-17j)
 (3.690000000000000000e+02+0.000000000000000000e+00j)  (1.349846508085113077e-02-7.846155979582143646e-17j)
 (3.700000000000000000e+02+0.000000000000000000e+00j)  (1.356529541509329632e-02-8.169792373861411704e-17j)
 (3.710000000000000000e+02+0.000000000000000000e+00j)  (1.363010210444662654e-02-5.632252366078574590e-17j)
 (3.720000000000000000e+02+0.000000000000000000e+00j)  (1.369379256178344766e-02+5.497927292706904892e-18j)
 (3.730000000000000000e+02+0.000000000000000000e+00j)  (1.375559188310306047e-02-9.722106431926092326e-17j)
 (3.740000000000000000e+02+0.000000000000000000e+00j)  (1.381439027272555672e-02+3.396430025487882955e-17j)
 (3.750000000000000000e+02+0.000000000000000000e+00j)  (1.387277050134374384e-02+8.422375114594947431e-17j)
 (3.760000000000000000e+02+0.000000000000000000e+00j)  (1.392737729188680065e-02+1.534935340610838813e-17j)
 (3.770000000000000000e+02+0.000000000000000000e+00j)  (1.398498694026406586e-02-3.215961334456746160e-17j)
 (3.780000000000000000e+02+0.000000000000000000e+00j)  (1.403827114339461189e-02+5.895029529056564612e-17j)
 (3.790000000000000000e+02+0.000000000000000000e+00j)  (1.409197958025441150e-02-1.873133179996093263e-16j)
 (3.800000000000000000e+02+0.000000000000000000e+00j)  (1.414406805805618408e-02-1.662852457866506631e-17j)
 (3.810000000000000000e+02+0.000000000000000000e+00j)  (1.419451203087461130e-02-7.848053886681503747e-18j)
 (3.820000000000000000e+02+0.000000000000000000e+00j)  (1.424282655965332031e-02+4.068421952247429289e-17j)
 (3.830000000000000000e+02+0.000000000000000000e+00j)  (1.429291553477077086e-02+1.197060162368873608e-16j)
 (3.840000000000000000e+02+0.000000000000000000e+00j)  (1.434236051736875392e-02-5.495875745068360151e-17j)
 (3.850000000000000000e+02+0.000000000000000000e+00j)  (1.439072876919086745e-02+2.535253607480154966e-17j)
 (3.860000000000000000e+02+0.000000000000000000e+00j)  (1.443719804803014761e-02+9.242079268958478310e-17j)
 (3.870000000000000000e+02+0.000000000000000000e+00j)  (1.448483142245939395e-02-1.734870069664484417e-17j)
 (3.880000000000000000e+02+0.000000000000000000e+00j)  (1.453214097789476064e-02-1.725232810071461794e-17j)
 (3.890000000000000000e+02+0.000000000000000000e+00j)  (1.457337314497720096e-02-3.498642858947479758e-17j)
 (3.900000000000000000e+02+0.000000000000000000e+00j)  (1.462147258877835934e-02+8.109223285535254606e-17j)
 (3.910000000000000000e+02+0.000000000000000000e+00j)  (1.466500722677834684e-02-6.543378202638706170e-17j)
 (3.920000000000000000e+02+0.000000000000000000e+00j)  (1.470977702008938529e-02+6.013999935656946269e-17j)
 (3.930000000000000000e+02+0.000000000000000000e+00j)  (1.475247547227910572e-02-5.299932481833938794e-17j)
 (3.940000000000000000e+02+0.000000000000000000e+00j)  (1.479909837818918841e-02-4.618909838652369788e-17j)
 (3.950000000000000000e+02+0.000000000000000000e+00j)  (1.484211186725326904e-02+5.700237018447683014e-17j)
 (3.960000000000000000e+02+0.000000000000000000e+00j)  (1.488646387521773418e-02-6.715750227934095834e-17j)
 (3.970000000000000000e+02+0.000000000000000000e+00j)  (1.493055044865921471e-02+2.239166835462451464e-18j)
 (3.980000000000000000e+02+0.000000000000000000e+00j)  (1.497037234103761050e-02-2.796685757494007903e-17j)
 (3.990000000000000000e+02+0.000000000000000000e+00j)  (1.501462561923882361e-02-1.361595064170026417e-17j)
 (4.000000000000000000e+02+0.000000000000000000e+00j)  (1.505676494514526786e-02+3.421436734903231895e-17j)
 (4.010000000000000000e+02+0.000000000000000000e+00j)  (1.509949048610521004e-02-5.523879287300581060e-17j)
 (4.020000000000000000e+02+0.000000000000000000e+00j)  (1.514104413650439393e-02+2.542234873991775173e-17j)
 (4.030000000000000000e+02+0.000000000000000000e+00j)  (1.518406601224275843e-02-5.151086042527256300e-17j)
 (4.040000000000000000e+02+0.000000000000000000e+00j)  (1.522635081445046848e-02+3.083614101928162056e-17j)
 (4.050000000000000000e+02+0.000000000000000000e+00j)  (1.526683940254757420e-02+5.265540883980806333e-17j)
 (4.060000000000000000e+02+0.000000000000000000e+00j)  (1.530801123776008230e-02-1.054982792007554691e-16j)
 (4.070000000000000000e+02+0.000000000000000000e+00j)  (1.535114652701657229e-02+8.537686276271207122e-17j)
 (4.080000000000000000e+02+0.000000000000000000e+00j)  (1.539411481545662451e-02+5.781060801370931354e-17j)
 (4.090000000000000000e+02+0.000000000000000000e+00j)  (1.543162964320907507e-02-8.656507343229469240e-18j)
 (4.100000000000000000e+02+0.000000000000000000e+00j)  (1.547541728747440018e-02-1.755373690337231495e-17j)
 (4.110000000000000000e+02+0.000000000000000000e+00j)  (1.551970794359131857e-02+8.208110115997518710e-18j)
 (4.120000000000000000e+02+0.000000000000000000e+00j)  (1.555907209596823701e-02+4.972543345442838707e-17j)
 (4.130000000000000000e+02+0.000000000000000000e+00j)  (1.560188454338522560e-02-4.021223978786946760e-17j)
 (4.140000000000000000e+02+0.000000000000000000e+00j)  (1.564402837763124998e-02+5.812475744813206476e-17j)
 (4.150000000000000000e+02+0.000000000000000000e+00j)  (1.568576451785713005e-02-4.185516343160259852e-17j)
 (4.160000000000000000e+02+0.000000000000000000e+00j)  (1.572551411403696683e-02+1.968587516812521856e-17j)
 (4.170000000000000000e+02+0.000000000000000000e+00j)  (1.576465243275981462e-02+5.832355972688399567e-18j)
 (4.180000000000000000e+02+0.000000000000000000e+00j)  (1.580578276500339135e-02+7.298692484386181143e-17j)
 (4.190000000000000000e+02+0.000000000000000000e+00j)  (1.584794499613363661e-02-1.145364057836624652e-17j)
 (4.200000000000000000e+02+0.000000000000000000e+00j)  (1.589099964351569499e-02+4.445930942420183422e-17j)
 (4.210000000000000000e+02+0.000000000000000000e+00j)  (1.593374433853000580e-02+4.498101124774908015e-17j)
 (4.220000000000000000e+02+0.000000000000000000e+00j)  (1.597341869561334088e-02-4.284091140030998146e-17j)
 (4.230000000000000000e+02+0.000000000000000000e+00j)  (1.601614379320558806e-02+6.533470321676106209e-17j)
 (4.240000000000000000e+02+0.000000000000000000e+00j)  (1.605544316003931077e-02-6.016721193050182123e-17j)
 (4.250000000000000000e+02+0.000000000000000000e+00j)  (1.609429515086843038e-02-1.280611665395617405e-16j)
 (4.260000000000000000e+02+0.000000000000000000e+00j)  (1.613772458402931709e-02-1.075082664852885745e-16j)
 (4.270000000000000000e+02+0.000000000000000000e+00j)  (1.617823707194773059e-02+6.269630293137075118e-17j)
 (4.280000000000000000e+02+0.000000000000000000e+00j)  (1.621970430506435371e-02-5.303654692819682179e-18j)
 (4.290000000000000000e+02+0.000000000000000000e+00j)  (1.625922200196676728e-02+5.869119527532551399e-17j)
 (4.300000000000000000e+02+0.000000000000000000e+00j)  (1.630181126974170405e-02+2.229114337007932928e-17j)
 (4.310000000000000000e+02+0.000000000000000000e+00j)  (1.634390137421629433e-02+3.675495629294739409e-17j)
 (4.320000000000000000e+02+0.000000000000000000e+00j)  (1.638094427087594812e-02-3.990663207612960996e-17j)
 (4.330000000000000000e+02+0.000000000000000000e+00j)  (1.642395322400565585e-02-1.053896487648641849e-16j)
 (4.340000000000000000e+02+0.000000000000000000e+00j)  (1.646468028473205281e-02+7.513223432356769099e-17j)
 (4.350000000000000000e+02+0.000000000000000000e+00j)  (1.650288467914941964e-02-1.864702189824522886e-18j)
 (4.360000000000000000e+02+0.000000000000000000e+00j)  (1.654361502102969991e-02+9.243158490025545351e-18j)
 (4.370000000000000000e+02+0.000000000000000000e+00j)  (1.658748584556912070e-02-4.357987395489853006e-17j)
 (4.380000000000000000e+02+0.000000000000000000e+00j)  (1.662807548022672555e-02+1.895957699273962244e-17j)
 (4.390000000000000000e+02+0.000000000000000000e+00j)  (1.666731230465940197e-02+3.280912410234053955e-17j)
 (4.400000000000000000e+02+0.000000000000000000e+00j)  (1.670757346286892014e-02+5.622703061220505404e-17j)
 (4.410000000000000000e+02+0.000000000000000000e+00j)  (1.675103257658060174e-02+7.424270147035556726e-18j)
 (4.420000000000000000e+02+0.000000000000000000e+00j)  (1.679143892649717987e-02+6.664822117332916213e-17j)
 (4.430000000000000000e+02+0.000000000000000000e+00j)  (1.683093188516050775e-02+3.647220528559049059e-18j)
 (4.440000000000000000e+02+0.000000000000000000e+00j)  (1.686955776497870568e-02+6.298294780213822732e-17j)
 (4.450000000000000000e+02+0.000000000000000000e+00j)  (1.690972438955336277e-02+1.608452552214453671e-17j)
 (4.460000000000000000e+02+0.000000000000000000e+00j)  (1.695234727789345780e-02-2.062892073098941510e-17j)
 (4.470000000000000000e+02+0.000000000000000000e+00j)  (1.699101824085404167e-02+9.200764500409715392e-17j)
 (4.480000000000000000e+02+0.000000000000000000e+00j)  (1.702963846744637300e-02-4.288231371588305629e-17j)
 (4.490000000000000000e+02+0.000000000000000000e+00j)  (1.706976542104663569e-02+4.756015640249069025e-18j)
 (4.500000000000000000e+02+0.000000000000000000e+00j)  (1.710994711299342053e-02-2.913690130673620822e-17j)
 (4.510000000000000000e+02+0.000000000000000000e+00j)  (1.715307112170686918e-02+1.151544657085296386e-16j)
 (4.520000000000000000e+02+0.000000000000000000e+00j)  (1.719572282060368232e-02+6.787049075915698085e-17j)
 (4.530000000000000000e+02+0.000000000000000000e+00j)  (1.723125493136568390e-02-5.834880823786375376e-17j)
 (4.540000000000000000e+02+0.000000000000000000e+00j)  (1.727270886466612462e-02+8.836272346502675679e-17j)
 (4.550000000000000000e+02+0.000000000000000000e+00j)  (1.731096424252391575e-02+1.490325892503108754e-17j)
 (4.560000000000000000e+02+0.000000000000000000e+00j)  (1.735078512389621672e-02+1.484811935400783503e-17j)
 (4.570000000000000000e+02+0.000000000000000000e+00j)  (1.739231913108483032e-02-8.612509657830650923e-18j)
 (4.580000000000000000e+02+0.000000000000000000e+00j)  (1.743279012156403324e-02-3.105130804834899572e-18j)
 (4.590000000000000000e+02+0.000000000000000000e+00j)  (1.747006186156741317e-02-4.629472411525417572e-17j)
 (4.600000000000000000e+02+0.000000000000000000e+00j)  (1.751211017191812297e-02-3.680925690742401856e-17j)
 (4.610000000000000000e+02+0.000000000000000000e+00j)  (1.755371490651992314e-02-2.673647370965081657e-17j)
 (4.620000000000000000e+02+0.000000000000000000e+00j)  (1.759277132085944328e-02-1.805204276339193886e-16j)
 (4.630000000000000000e+02+0.000000000000000000e+00j)  (1.763422849824698019e-02-5.171021664634727775e-17j)
 (4.640000000000000000e+02+0.000000000000000000e+00j)  (1.767115382023520115e-02+2.206828932277490617e-17j)
 (4.650000000000000000e+02+0.000000000000000000e+00j)  (1.771081458882396015e-02+1.090547261931251080e-17j)
 (4.660000000000000000e+02+0.000000000000000000e+00j)  (1.775343794808333445e-02+3.073636786809961497e-17j)
 (4.670000000000000000e+02+0.000000000000000000e+00j)  (1.778615066138167916e-02+4.829103201351340260e-17j)
 (4.680000000000000000e+02+0.000000000000000000e+00j)  (1.783000942935093758e-02-2.083810357577625668e-17j)
 (4.690000000000000000e+02+0.000000000000000000e+00j)  (1.786423670389463217e-02-1.003201842016205018e-16j)
 (4.700000000000000000e+02+0.000000000000000000e+00j)  (1.790901697677491772e-02-6.627274424471009808e-18j)
 (4.710000000000000000e+02+0.000000000000000000e+00j)  (1.794750372570341757e-02-1.859307586389975651e-17j)
 (4.720000000000000000e+02+0.000000000000000000e+00j)  (1.798593146176834939e-02+9.559233044502501760e-18j)
 (4.730000000000000000e+02+0.000000000000000000e+00j)  (1.802516620688534438e-02-2.505490913116397136e-17j)
 (4.740000000000000000e+02+0.000000000000000000e+00j)  (1.806632529259860273e-02-1.061934639757898375e-16j)
 (4.750000000000000000e+02+0.000000000000000000e+00j)  (1.810630450185852364e-02+1.345902890476964395e-17j)
 (4.760000000000000000e+02+0.000000000000000000e+00j)  (1.814212994394144574e-02+4.658613155836062132e-17j)
 (4.770000000000000000e+02+0.000000000000000000e+00j)  (1.818511103060559131e-02+2.998223827973139948e-17j)
 (4.780000000000000000e+02+0.000000000000000000e+00j)  (1.822534135540841357e-02+3.177240101365565684e-18j)
 (4.790000000000000000e+02+0.000000000000000000e+00j)  (1.826280646146515724e-02-1.420939838158343549e-17j)
 (4.800000000000000000e+02+0.000000000000000000e+00j)  (1.830235512405646928e-02+1.492261667208868748e-17j)
 (4.810000000000000000e+02+0.000000000000000000e+00j)  (1.834270945895614263e-02+3.654633092931869122e-17j)
 (4.820000000000000000e+02+0.000000000000000000e+00j)  (1.838018954584222722e-02-1.568049912675037068e-16j)
 (4.830000000000000000e+02+0.000000000000000000e+00j)  (1.841543266461691947e-02+7.693337431065983513e-17j)
 (4.840000000000000000e+02+0.000000000000000000e+00j)  (1.845354554807973266e-02+1.521169155328394344e-16j)
 (4.850000000000000000e+02+0.000000000000000000e+00j)  (1.849518393122018614e-02-1.505441946494049315e-16j)
 (4.860000000000000000e+02+0.000000000000000000e+00j)  (1.853553617693072531e-02+8.476760293128735128e-18j)
 (4.870000000000000000e+02+0.000000000000000000e+00j)  (1.857613606343939960e-02-1.502986119240050257e-17j)
 (4.880000000000000000e+02+0.000000000000000000e+00j)  (1.861413832727000159e-02-2.215142651223113197e-17j)
 (4.890000000000000000e+02+0.000000000000000000e+00j)  (1.864967482331102849e-02+3.437983935736074050e-18j)
 (4.900000000000000000e+02+0.000000000000000000e+00j)  (1.869479386300388485e-02+3.399794347879675575e-17j)
 (4.910000000000000000e+02+0.000000000000000000e+00j)  (1.872956246419315782e-02-1.556244493814506537e-16j)
 (4.920000000000000000e+02+0.000000000000000000e+00j)  (1.876709945594323345e-02-7.999653488989533174e-17j)
 (4.930000000000000000e+02+0.000000000000000000e+00j)  (1.880235732683282340e-02-1.076811500139659653e-16j)
 (4.940000000000000000e+02+0.000000000000000000e+00j)  (1.884508999768040940e-02-2.312998313139469076e-17j)
 (4.950000000000000000e+02+0.000000000000000000e+00j)  (1.887822606589343796e-02-1.383658491985805287e-16j)
 (4.960000000000000000e+02+0.000000000000000000e+00j)  (1.892078397690420341e-02+2.180513186365065975e-17j)
 (4.970000000000000000e+02+0.000000000000000000e+00j)  (1.896068612422562027e-02+4.859083091973237735e-17j)
 (4.980000000000000000e+02+0.000000000000000000e+00j)  (1.899905751686168168e-02+7.285520633369884700e-17j)
 (4.990000000000000000e+02+0.000000000000000000e+00j)  (1.903789725924683734e-02-9.943599266107398435e-17j)
 (5.000000000000000000e+02+0.000000000000000000e+00j)  (1.908066868012904538e-02-3.207090151452843219e-17j)
 (5.010000000000000000e+02+0.000000000000000000e+00j)  (1.911496000337439133e-02+2.232649072267887190e-17j)
 (5.020000000000000000e+02+0.000000000000000000e+00j)  (1.915373443387836938e-02-5.458826324236439114e-17j)
 (5.030000000000000000e+02+0.000000000000000000e+00j)  (1.919041399845071438e-02+1.153079246926178072e-16j)
 (5.040000000000000000e+02+0.000000000000000000e+00j)  (1.922894669458373104e-02-1.358109867934554315e-17j)
 (5.050000000000000000e+02+0.000000000000000000e+00j)  (1.926729869945806306e-02-4.195170835820795116e-17j)
 (5.060000000000000000e+02+0.000000000000000000e+00j)  (1.930611839479867350e-02+2.001245601974048642e-17j)
 (5.070000000000000000e+02+0.000000000000000000e+00j)  (1.934124197946467463e-02-3.199269085880838769e-17j)
