# Time(fs)    f(t)(a.u.)
3.543363337619660491e+00 1.741079910255339261e-06
3.571938848406915668e+00 1.849884158346609893e-06
3.600514359194171288e+00 1.959104322853846290e-06
3.629089869981426020e+00 2.068710617944994916e-06
3.657665380768681640e+00 2.178672828642967147e-06
3.686240891555937260e+00 2.288960316208076673e-06
3.714816402343191992e+00 2.399542024552055882e-06
3.743391913130447612e+00 2.510386485479162015e-06
3.771967423917702789e+00 2.621461824847492696e-06
3.800542934704958409e+00 2.732735768978243273e-06
3.829118445492214029e+00 2.844175650985710232e-06
3.857693956279468761e+00 2.955748417173787559e-06
3.886269467066724381e+00 3.067420633705830273e-06
3.914844977853979113e+00 3.179158493260206490e-06
3.943420488641234734e+00 3.290927821936342545e-06
3.971995999428490354e+00 3.402694086318169275e-06
4.000571510215745086e+00 3.514422400847254569e-06
4.029147021003001150e+00 3.626077534700190392e-06
4.057722531790256326e+00 3.737623919503288404e-06
4.086298042577511502e+00 3.849025656913961905e-06
4.114873553364767567e+00 3.960246525397775040e-06
4.143449064152021855e+00 4.071249989068699504e-06
4.172024574939277919e+00 4.181999205577959717e-06
4.200600085726532207e+00 4.292457033900363281e-06
4.229175596513788271e+00 4.402586042577339325e-06
4.257751107301043447e+00 4.512348517994647606e-06
4.286326618088298623e+00 4.621706472599956736e-06
4.314902128875554688e+00 4.730621653583788401e-06
4.343477639662808976e+00 4.839055551282341687e-06
4.372053150450065040e+00 4.946969407886600304e-06
4.400628661237320216e+00 5.054324226857445141e-06
4.429204172024575392e+00 5.161080781385849842e-06
4.457779682811830568e+00 5.267199623846399530e-06
4.486355193599085744e+00 5.372641095298170547e-06
4.514930704386341809e+00 5.477365333964134183e-06
4.543506215173596097e+00 5.581332284594327487e-06
4.572081725960852161e+00 5.684501708249199855e-06
4.600657236748107337e+00 5.786833191886430176e-06
4.629232747535362513e+00 5.888286157903104507e-06
4.657808258322618578e+00 5.988819874588973389e-06
4.686383769109872865e+00 6.088393465407003912e-06
4.714959279897128930e+00 6.186965919412292386e-06
4.743534790684384106e+00 6.284496100587986099e-06
4.772110301471639282e+00 6.380942757893931637e-06
4.800685812258894458e+00 6.476264537370504643e-06
4.829261323046149634e+00 6.570419990178805801e-06
4.857836833833405699e+00 6.663367583823929545e-06
4.886412344620660875e+00 6.755065713013322509e-06
4.914987855407916051e+00 6.845472709559495688e-06
4.943563366195171227e+00 6.934546853443394510e-06
4.972138876982426403e+00 7.022246383378960516e-06
5.000714387769681579e+00 7.108529507507589780e-06
5.029289898556936755e+00 7.193354415086117783e-06
5.057865409344192820e+00 7.276679285655257344e-06
5.086440920131447996e+00 7.358462301559729832e-06
5.115016430918703172e+00 7.438661658089297673e-06
5.143591941705958348e+00 7.517235574616643669e-06
5.172167452493213524e+00 7.594142306092015518e-06
5.200742963280468700e+00 7.669340153798625713e-06
5.229318474067724765e+00 7.742787476919096498e-06
5.257893984854979941e+00 7.814442703750853724e-06
5.286469495642235117e+00 7.884264342961673437e-06
5.315045006429490293e+00 7.952210995031960285e-06
5.343620517216745469e+00 8.018241363658545206e-06
5.372196028004001533e+00 8.082314267211575148e-06
5.400771538791256710e+00 8.144388650180477753e-06
5.429347049578511886e+00 8.204423594927498956e-06
5.457922560365767062e+00 8.262378332669578318e-06
5.486498071153022238e+00 8.318212254627906392e-06
5.515073581940278302e+00 8.371884925205524603e-06
5.543649092727532590e+00 8.423356093425471820e-06
5.572224603514788654e+00 8.472585703625695096e-06
5.600800114302043831e+00 8.519533907281879635e-06
5.629375625089299007e+00 8.564161074664670278e-06
5.657951135876555071e+00 8.606427806581652180e-06
5.686526646663809359e+00 8.646294946084022071e-06
5.715102157451065423e+00 8.683723590706793718e-06
5.743677668238319711e+00 8.718675103371006420e-06
5.772253179025575776e+00 8.751111124077675532e-06
5.800828689812830952e+00 8.780993582285461207e-06
5.829404200600086128e+00 8.808284708970340638e-06
5.857979711387342192e+00 8.832947047198911971e-06
5.886555222174596480e+00 8.854943464621945620e-06
