# Time(fs)    f(t)(a.u.)
4.114873553364767567e+00 -3.036295262272590634e-04
4.143449064152021855e+00 -3.010015332689261556e-04
4.172024574939277919e+00 -2.983333914680660979e-04
4.200600085726532207e+00 -2.956254586777456767e-04
4.229175596513788271e+00 -2.928781011555746361e-04
4.257751107301043447e+00 -2.900916903871117078e-04
4.286326618088298623e+00 -2.872666026535329229e-04
4.314902128875554688e+00 -2.844032176234219628e-04
4.343477639662808976e+00 -2.815019232060137801e-04
4.372053150450065040e+00 -2.785631136792600252e-04
4.400628661237320216e+00 -2.755871865375923279e-04
4.429204172024575392e+00 -2.725745452678972770e-04
4.457779682811830568e+00 -2.695255978440562212e-04
4.486355193599085744e+00 -2.664407570418124882e-04
4.514930704386341809e+00 -2.633204431556889500e-04
4.543506215173596097e+00 -2.601650805866397107e-04
4.572081725960852161e+00 -2.569750976329297884e-04
4.600657236748107337e+00 -2.537509286421266988e-04
4.629232747535362513e+00 -2.504930120899638113e-04
4.657808258322618578e+00 -2.472017921836797724e-04
4.686383769109872865e+00 -2.438777177253795454e-04
4.714959279897128930e+00 -2.405212415315169784e-04
4.743534790684384106e+00 -2.371328221790064417e-04
4.772110301471639282e+00 -2.337129224810497060e-04
4.800685812258894458e+00 -2.302620093634819530e-04
4.829261323046149634e+00 -2.267805531542205016e-04
4.857836833833405699e+00 -2.232690298997479401e-04
4.886412344620660875e+00 -2.197279197547709535e-04
4.914987855407916051e+00 -2.161577077505227092e-04
4.943563366195171227e+00 -2.125588822225597970e-04
4.972138876982426403e+00 -2.089319360040105820e-04
5.000714387769681579e+00 -2.052773661665004612e-04
5.029289898556936755e+00 -2.015956729102330927e-04
5.057865409344192820e+00 -1.978873614067685506e-04
5.086440920131447996e+00 -1.941529403604191786e-04
5.115016430918703172e+00 -1.903929219706441468e-04
5.143591941705958348e+00 -1.866078230385591374e-04
5.172167452493213524e+00 -1.827981632054386321e-04
5.200742963280468700e+00 -1.789644653504014044e-04
5.229318474067724765e+00 -1.751072558833211533e-04
5.257893984854979941e+00 -1.712270642903615601e-04
5.286469495642235117e+00 -1.673244245102566716e-04
5.315045006429490293e+00 -1.633998732670363457e-04
5.343620517216745469e+00 -1.594539498241157819e-04
5.372196028004001533e+00 -1.554871969453197232e-04
5.400771538791256710e+00 -1.515001607096905874e-04
5.429347049578511886e+00 -1.474933898372564486e-04
5.457922560365767062e+00 -1.434674357933522651e-04
5.486498071153022238e+00 -1.394228531107441515e-04
5.515073581940278302e+00 -1.353601980880164539e-04
5.543649092727532590e+00 -1.312800310085422543e-04
5.572224603514788654e+00 -1.271829142586479444e-04
5.600800114302043831e+00 -1.230694119200272866e-04
5.629375625089299007e+00 -1.189400902126317946e-04
5.657951135876555071e+00 -1.147955181617584425e-04
5.686526646663809359e+00 -1.106362674891006419e-04
5.715102157451065423e+00 -1.064629116196013384e-04
5.743677668238319711e+00 -1.022760255747512550e-04
5.772253179025575776e+00 -9.807618608017468014e-05
5.800828689812830952e+00 -9.386397137930431011e-05
5.829404200600086128e+00 -8.963996207827422489e-05
5.857979711387342192e+00 -8.540474087264685271e-05
5.886555222174596480e+00 -8.115889119558019401e-05
5.915130732961852544e+00 -7.690299738118469824e-05
5.943706243749107720e+00 -7.263764498825290021e-05
5.972281754536362897e+00 -6.836342098994750195e-05
6.000857265323618073e+00 -6.408091375296972897e-05
6.029432776110873249e+00 -5.979071198444152550e-05
6.058008286898129313e+00 -5.549340472268697637e-05
6.086583797685383601e+00 -5.118958165486026362e-05
6.115159308472639665e+00 -4.687983292184269948e-05
6.143734819259894842e+00 -4.256474860068198030e-05
6.172310330047150018e+00 -3.824491848791209883e-05
6.200885840834406082e+00 -3.392093217143360363e-05
6.229461351621661258e+00 -2.959337816292710938e-05
6.258036862408916434e+00 -2.526284441929933897e-05
6.286612373196170722e+00 -2.092991711176823776e-05
6.315187883983426786e+00 -1.659518043044971129e-05
6.343763394770681963e+00 -1.225921612048652504e-05
6.372338905557938027e+00 -7.922602881764804616e-06
6.400914416345192315e+00 -3.585915570147195045e-06
6.429489927132447491e+00 7.502760501899220290e-07
6.458065437919703555e+00 5.085408184054308031e-06
6.486640948706958731e+00 9.418924516789466188e-06
6.515216459494214796e+00 1.375027787948387879e-05
6.543791970281469084e+00 1.807893226096868758e-05
6.572367481068724260e+00 2.240436607610307663e-05
6.600942991855980324e+00 2.672607464334472233e-05
6.629518502643235500e+00 3.104357466087336503e-05
6.658094013430491565e+00 3.535640876656151829e-05
6.686669524217745852e+00 3.966415231726501395e-05
6.715245035005001029e+00 4.396642049572088354e-05
6.743820545792257093e+00 4.826287818085007384e-05
6.772396056579512269e+00 5.255325054760856258e-05
6.800971567366767445e+00 5.683733577802976855e-05
6.829547078154021733e+00 6.111501966201867678e-05
6.858122588941277797e+00 6.538629157820511663e-05
6.886698099728532974e+00 6.965125890157053933e-05
6.915273610515789038e+00 7.391016012438750640e-05
6.943849121303044214e+00 7.816337108308369838e-05
6.972424632090298502e+00 8.241139437066590575e-05
7.001000142877554566e+00 8.665483300292977796e-05
7.029575653664809742e+00 9.089432721008969913e-05
7.058151164452065807e+00 9.513045400104620851e-05
7.086726675239320983e+00 9.936358102786769554e-05
7.115302186026575271e+00 1.035936841583351507e-04
7.143877696813831335e+00 1.078201548899210602e-04
7.172453207601086511e+00 1.120416361065658926e-04
7.201028718388342575e+00 1.162559496405694322e-04
7.229604229175597752e+00 1.204601537303861771e-04
7.258179739962852040e+00 1.246507528352635511e-04
7.286755250750107216e+00 1.288240163672267863e-04
7.315330761537363280e+00 1.329763466890390038e-04
7.343906272324618456e+00 1.371045862275090349e-04
7.372481783111874520e+00 1.412062260719814505e-04
7.401057293899128808e+00 1.452794711088217967e-04
7.429632804686383984e+00 1.493231892011913961e-04
7.458208315473640049e+00 1.533367877890150493e-04
7.486783826260895225e+00 1.573200644182121024e-04
7.515359337048151289e+00 1.612730622084171546e-04
7.543934847835405577e+00 1.651959498670341013e-04
7.572510358622660753e+00 1.690889384761706273e-04
7.601085869409916818e+00 1.729522201523783222e-04
7.629661380197171994e+00 1.767859379643234481e-04
7.658236890984428058e+00 1.805901680495078799e-04
7.686812401771682346e+00 1.843649166508993761e-04
7.715387912558937522e+00 1.881101201286141820e-04
7.743963423346193586e+00 1.918256526192331371e-04
7.772538934133448763e+00 1.955113333987778428e-04
7.801114444920704827e+00 1.991669348770054235e-04
7.829689955707958227e+00 2.027921887934623418e-04
7.858265466495214291e+00 2.063867937817850386e-04
7.886840977282469467e+00 2.099504218671388860e-04
7.915416488069725531e+00 2.134827237327074445e-04
7.943991998856980707e+00 2.169833312301347569e-04
7.972567509644234995e+00 2.204518634272124118e-04
8.001143020431490172e+00 2.238879286661488697e-04
8.029718531218746236e+00 2.272911261048783465e-04
8.058294042006002300e+00 2.306610495068173259e-04
8.086869552793258364e+00 2.339972879660219074e-04
8.115445063580512652e+00 2.372994283139405545e-04
8.144020574367766940e+00 2.405670553334100705e-04
8.172596085155023005e+00 2.437997540648118684e-04
8.201171595942279069e+00 2.469971099690846132e-04
8.229747106729535133e+00 2.501587085945963557e-04
8.258322617516789421e+00 2.532841372991239434e-04
8.286898128304043709e+00 2.563729860024925892e-04
8.315473639091299773e+00 2.594248481765656727e-04
8.344049149878555838e+00 2.624393207902819781e-04
8.372624660665810126e+00 2.654160031657966531e-04
8.401200171453064414e+00 2.683545003802611508e-04
8.429775682240320478e+00 2.712544198713146525e-04
8.458351193027576542e+00 2.741153743005888014e-04
8.486926703814832607e+00 2.769369807078563201e-04
8.515502214602086895e+00 2.797188609087462364e-04
8.544077725389341182e+00 2.824606432352539092e-04
8.572653236176597247e+00 2.851619585885470029e-04
8.601228746963853311e+00 2.878224453438970915e-04
8.629804257751109375e+00 2.904417459381823229e-04
8.658379768538363663e+00 2.930195096577449293e-04
8.686955279325617951e+00 2.955553899363380730e-04
8.715530790112874016e+00 2.980490464308230996e-04
8.744106300900130080e+00 3.005001438251616187e-04
8.772681811687386144e+00 3.029083533748592755e-04
8.801257322474640432e+00 3.052733520665223141e-04
8.829832833261894720e+00 3.075948233684537765e-04
