# Iteration    J_value
 (4.990000000000000000e+02+0.000000000000000000e+00j)  (1.891813660695257360e-02-6.416418980627523792e-17j)
 (5.000000000000000000e+02+0.000000000000000000e+00j)  (1.895221911161180245e-02+4.572605146181711098e-17j)
 (5.010000000000000000e+02+0.000000000000000000e+00j)  (1.898977520635338964e-02-3.475899887911373172e-17j)
 (5.020000000000000000e+02+0.000000000000000000e+00j)  (1.902867051437152901e-02-4.381830880608911861e-17j)
 (5.030000000000000000e+02+0.000000000000000000e+00j)  (1.906667078851771724e-02+1.407759476437277026e-16j)
 (5.040000000000000000e+02+0.000000000000000000e+00j)  (1.910103656199080291e-02-1.292201965523015781e-16j)
 (5.050000000000000000e+02+0.000000000000000000e+00j)  (1.913696223245194006e-02+1.306581065306497456e-17j)
 (5.060000000000000000e+02+0.000000000000000000e+00j)  (1.917515783823799461e-02-1.305915000737369122e-17j)
 (5.070000000000000000e+02+0.000000000000000000e+00j)  (1.920785338154573293e-02+3.657438828884328143e-18j)
 (5.080000000000000000e+02+0.000000000000000000e+00j)  (1.924837321804560158e-02+1.959470344048621328e-17j)
 (5.090000000000000000e+02+0.000000000000000000e+00j)  (1.928579787316140465e-02+4.325876231859861252e-17j)
 (5.100000000000000000e+02+0.000000000000000000e+00j)  (1.932237610777665093e-02-1.076656344644825922e-16j)
 (5.110000000000000000e+02+0.000000000000000000e+00j)  (1.936264030710814488e-02+2.085978402211855753e-16j)
 (5.120000000000000000e+02+0.000000000000000000e+00j)  (1.939680622621552802e-02-8.854195635048681330e-17j)
 (5.130000000000000000e+02+0.000000000000000000e+00j)  (1.943434093806669510e-02-1.160095369545960360e-16j)
 (5.140000000000000000e+02+0.000000000000000000e+00j)  (1.946792262285671621e-02+6.653593688447576482e-18j)
 (5.150000000000000000e+02+0.000000000000000000e+00j)  (1.950562909406593215e-02-1.166210429524140286e-17j)
 (5.160000000000000000e+02+0.000000000000000000e+00j)  (1.954620868912666787e-02+1.012154166100624285e-17j)
 (5.170000000000000000e+02+0.000000000000000000e+00j)  (1.958232309468920657e-02-4.631396784686090273e-18j)
 (5.180000000000000000e+02+0.000000000000000000e+00j)  (1.961910001083085053e-02+1.335331887135135834e-17j)
 (5.190000000000000000e+02+0.000000000000000000e+00j)  (1.965673265213844709e-02-2.351771972815394865e-16j)
 (5.200000000000000000e+02+0.000000000000000000e+00j)  (1.969123704346664033e-02+1.263281381878425714e-16j)
 (5.210000000000000000e+02+0.000000000000000000e+00j)  (1.972571703819780975e-02-7.092968251961986687e-17j)
 (5.220000000000000000e+02+0.000000000000000000e+00j)  (1.976671540283662931e-02+6.612562366837211323e-17j)
 (5.230000000000000000e+02+0.000000000000000000e+00j)  (1.979864071960702257e-02+2.565336063859932139e-17j)
 (5.240000000000000000e+02+0.000000000000000000e+00j)  (1.983934187438567143e-02+4.104895035706816423e-17j)
 (5.250000000000000000e+02+0.000000000000000000e+00j)  (1.987449776272295562e-02+9.601225546617118345e-17j)
 (5.260000000000000000e+02+0.000000000000000000e+00j)  (1.991120365232171285e-02-2.880071157927703981e-17j)
 (5.270000000000000000e+02+0.000000000000000000e+00j)  (1.994698935604740514e-02+5.006954280519007127e-17j)
 (5.280000000000000000e+02+0.000000000000000000e+00j)  (1.998409083852636936e-02+6.055543661954007935e-17j)
 (5.290000000000000000e+02+0.000000000000000000e+00j)  (2.002593725134321767e-02+1.381030088352548766e-16j)
 (5.300000000000000000e+02+0.000000000000000000e+00j)  (2.005965244444827406e-02+1.153539702743533401e-16j)
 (5.310000000000000000e+02+0.000000000000000000e+00j)  (2.009572160098856489e-02+1.100240952072636757e-16j)
 (5.320000000000000000e+02+0.000000000000000000e+00j)  (2.013160731183813446e-02-1.620975897895310612e-17j)
 (5.330000000000000000e+02+0.000000000000000000e+00j)  (2.016715577261787157e-02+4.955239439188218973e-17j)
 (5.340000000000000000e+02+0.000000000000000000e+00j)  (2.020644777945172776e-02-1.360570624410546343e-16j)
 (5.350000000000000000e+02+0.000000000000000000e+00j)  (2.024317643459654439e-02-9.868910346991729817e-17j)
 (5.360000000000000000e+02+0.000000000000000000e+00j)  (2.027636099402985170e-02+8.017072580707285301e-17j)
 (5.370000000000000000e+02+0.000000000000000000e+00j)  (2.031205796230945923e-02+1.853906506802563017e-17j)
 (5.380000000000000000e+02+0.000000000000000000e+00j)  (2.035024805869656284e-02+8.458182771254797267e-17j)
 (5.390000000000000000e+02+0.000000000000000000e+00j)  (2.038572550049431303e-02+1.264400759892502868e-16j)
 (5.400000000000000000e+02+0.000000000000000000e+00j)  (2.042176032655968268e-02+4.239500452712376028e-17j)
 (5.410000000000000000e+02+0.000000000000000000e+00j)  (2.046145893139125760e-02+5.106215209995967882e-17j)
 (5.420000000000000000e+02+0.000000000000000000e+00j)  (2.049846785945689392e-02+1.311626550242962114e-16j)
 (5.430000000000000000e+02+0.000000000000000000e+00j)  (2.053437007782286244e-02+6.476636545613246953e-17j)
 (5.440000000000000000e+02+0.000000000000000000e+00j)  (2.056856887972367473e-02-2.878260729958058850e-17j)
 (5.450000000000000000e+02+0.000000000000000000e+00j)  (2.060524629922044770e-02+4.134610384725097113e-17j)
 (5.460000000000000000e+02+0.000000000000000000e+00j)  (2.064023732602492806e-02+5.897338883026328737e-17j)
 (5.470000000000000000e+02+0.000000000000000000e+00j)  (2.067801229647713360e-02+7.704757392739525155e-17j)
 (5.480000000000000000e+02+0.000000000000000000e+00j)  (2.071054908000364778e-02-7.250781117659781141e-18j)
 (5.490000000000000000e+02+0.000000000000000000e+00j)  (2.074752797680516625e-02-1.173379829422466825e-16j)
 (5.500000000000000000e+02+0.000000000000000000e+00j)  (2.078313797060551624e-02+1.274647401705233671e-16j)
 (5.510000000000000000e+02+0.000000000000000000e+00j)  (2.082411552847300562e-02+5.767965611377134676e-17j)
 (5.520000000000000000e+02+0.000000000000000000e+00j)  (2.085705355067888830e-02-5.760282499750254027e-18j)
 (5.530000000000000000e+02+0.000000000000000000e+00j)  (2.089264251769182984e-02-1.304973654363455233e-16j)
 (5.540000000000000000e+02+0.000000000000000000e+00j)  (2.093290817005637183e-02-7.714731012723752997e-17j)
 (5.550000000000000000e+02+0.000000000000000000e+00j)  (2.096865320127056301e-02-4.256652728816172420e-17j)
 (5.560000000000000000e+02+0.000000000000000000e+00j)  (2.100075242495940547e-02+3.006278851378690993e-17j)
 (5.570000000000000000e+02+0.000000000000000000e+00j)  (2.103112214359297363e-02+1.106143058524915359e-16j)
 (5.580000000000000000e+02+0.000000000000000000e+00j)  (2.107723139329006207e-02+2.704426805853710035e-17j)
 (5.590000000000000000e+02+0.000000000000000000e+00j)  (2.110861000155520723e-02-1.032291354963699778e-18j)
 (5.600000000000000000e+02+0.000000000000000000e+00j)  (2.114979813041862472e-02-6.247374230555909802e-17j)
 (5.610000000000000000e+02+0.000000000000000000e+00j)  (2.118229448678981414e-02+1.335506543528659509e-17j)
 (5.620000000000000000e+02+0.000000000000000000e+00j)  (2.122440263621765133e-02-1.786297902331166622e-17j)
 (5.630000000000000000e+02+0.000000000000000000e+00j)  (2.125675795638098248e-02-3.221844125871304092e-18j)
 (5.640000000000000000e+02+0.000000000000000000e+00j)  (2.129500159999614048e-02+4.189794490512495684e-17j)
 (5.650000000000000000e+02+0.000000000000000000e+00j)  (2.133043545096944757e-02+1.318927422023584996e-16j)
 (5.660000000000000000e+02+0.000000000000000000e+00j)  (2.136278299061407371e-02-1.140786082284258348e-17j)
 (5.670000000000000000e+02+0.000000000000000000e+00j)  (2.140125264974798713e-02-5.752584117494493047e-17j)
 (5.680000000000000000e+02+0.000000000000000000e+00j)  (2.143939281212246459e-02+3.817764359919481426e-17j)
 (5.690000000000000000e+02+0.000000000000000000e+00j)  (2.147199343712532724e-02+8.040952278958329112e-17j)
 (5.700000000000000000e+02+0.000000000000000000e+00j)  (2.151194570408141576e-02-9.142745673980820111e-17j)
 (5.710000000000000000e+02+0.000000000000000000e+00j)  (2.154638741961394446e-02-6.088867379937304790e-17j)
 (5.720000000000000000e+02+0.000000000000000000e+00j)  (2.157826045202523510e-02+5.951145381823504019e-17j)
 (5.730000000000000000e+02+0.000000000000000000e+00j)  (2.161777348447795413e-02+1.085463984049743935e-16j)
 (5.740000000000000000e+02+0.000000000000000000e+00j)  (2.165069516462396135e-02+2.054210551252861560e-17j)
 (5.750000000000000000e+02+0.000000000000000000e+00j)  (2.168692557775527344e-02+3.067479540086668903e-17j)
 (5.760000000000000000e+02+0.000000000000000000e+00j)  (2.172574068026347435e-02-3.749069429145165045e-18j)
 (5.770000000000000000e+02+0.000000000000000000e+00j)  (2.175973916473507297e-02+1.309615128078110831e-17j)
 (5.780000000000000000e+02+0.000000000000000000e+00j)  (2.179874022897237626e-02+7.227816076261389959e-17j)
 (5.790000000000000000e+02+0.000000000000000000e+00j)  (2.183656048035532288e-02+2.111056099702223935e-17j)
 (5.800000000000000000e+02+0.000000000000000000e+00j)  (2.187163235292614860e-02+1.238362548818154629e-16j)
 (5.810000000000000000e+02+0.000000000000000000e+00j)  (2.190337899497779225e-02-8.391144599514124320e-17j)
 (5.820000000000000000e+02+0.000000000000000000e+00j)  (2.194164560315822743e-02-9.645801978144325623e-17j)
 (5.830000000000000000e+02+0.000000000000000000e+00j)  (2.197579386118936329e-02+1.177638484916966972e-17j)
 (5.840000000000000000e+02+0.000000000000000000e+00j)  (2.201364342807865526e-02-9.181775893802543093e-17j)
 (5.850000000000000000e+02+0.000000000000000000e+00j)  (2.204981840106019775e-02+7.989239849130303982e-17j)
 (5.860000000000000000e+02+0.000000000000000000e+00j)  (2.208518597701973965e-02-2.857974147190622525e-17j)
 (5.870000000000000000e+02+0.000000000000000000e+00j)  (2.211912411564900122e-02+4.188032161456811661e-17j)
 (5.880000000000000000e+02+0.000000000000000000e+00j)  (2.216288833662842517e-02-1.303548763833069643e-16j)
 (5.890000000000000000e+02+0.000000000000000000e+00j)  (2.219518462791526467e-02+1.017002890301331757e-16j)
 (5.900000000000000000e+02+0.000000000000000000e+00j)  (2.222712649080644393e-02+4.516534964706837784e-17j)
 (5.910000000000000000e+02+0.000000000000000000e+00j)  (2.226339935154513297e-02+5.995438600558448153e-17j)
 (5.920000000000000000e+02+0.000000000000000000e+00j)  (2.230047660796757175e-02+1.187474682712530065e-16j)
 (5.930000000000000000e+02+0.000000000000000000e+00j)  (2.233349667881253178e-02-6.679346156459902535e-17j)
 (5.940000000000000000e+02+0.000000000000000000e+00j)  (2.237813701214522860e-02+1.486360293465302420e-16j)
 (5.950000000000000000e+02+0.000000000000000000e+00j)  (2.241158906305557030e-02-6.608547656043050328e-17j)
 (5.960000000000000000e+02+0.000000000000000000e+00j)  (2.244907584730627265e-02-9.402749350770341079e-17j)
 (5.970000000000000000e+02+0.000000000000000000e+00j)  (2.247971240927449862e-02-2.298644300854750998e-17j)
 (5.980000000000000000e+02+0.000000000000000000e+00j)  (2.252081509838398457e-02+8.660320637009908737e-17j)
 (5.990000000000000000e+02+0.000000000000000000e+00j)  (2.255561558081026902e-02-1.185048979578088281e-16j)
 (6.000000000000000000e+02+0.000000000000000000e+00j)  (2.259105915982491039e-02-5.724546695389721700e-17j)
 (6.010000000000000000e+02+0.000000000000000000e+00j)  (2.262688752874686751e-02-1.098558289132337964e-16j)
 (6.020000000000000000e+02+0.000000000000000000e+00j)  (2.266475639512256432e-02-1.020596266875778596e-16j)
 (6.030000000000000000e+02+0.000000000000000000e+00j)  (2.269819384065130397e-02-1.232266228189374001e-16j)
 (6.040000000000000000e+02+0.000000000000000000e+00j)  (2.273492927686730433e-02+1.144390970129129564e-17j)
 (6.050000000000000000e+02+0.000000000000000000e+00j)  (2.276901857500528148e-02-8.447785825906546644e-17j)
 (6.060000000000000000e+02+0.000000000000000000e+00j)  (2.280860532585435307e-02+2.093211831481313290e-18j)
 (6.070000000000000000e+02+0.000000000000000000e+00j)  (2.284430841033259149e-02-6.836299635440511803e-17j)
 (6.080000000000000000e+02+0.000000000000000000e+00j)  (2.288184153634739010e-02+1.793284764942749705e-16j)
 (6.090000000000000000e+02+0.000000000000000000e+00j)  (2.291333297355994947e-02+1.166602446257426305e-16j)
 (6.100000000000000000e+02+0.000000000000000000e+00j)  (2.295041880451633223e-02-3.999605258333553587e-17j)
 (6.110000000000000000e+02+0.000000000000000000e+00j)  (2.298653529912748211e-02-4.122189302775472409e-17j)
 (6.120000000000000000e+02+0.000000000000000000e+00j)  (2.302457628356895103e-02-1.049943911709556855e-16j)
 (6.130000000000000000e+02+0.000000000000000000e+00j)  (2.306165301098658110e-02-7.972318504598024700e-17j)
 (6.140000000000000000e+02+0.000000000000000000e+00j)  (2.309659490422229927e-02-3.017108262546830974e-17j)
 (6.150000000000000000e+02+0.000000000000000000e+00j)  (2.313206160102329254e-02+2.226292555915762263e-16j)
 (6.160000000000000000e+02+0.000000000000000000e+00j)  (2.316967413192603381e-02+2.617368394459796865e-17j)
 (6.170000000000000000e+02+0.000000000000000000e+00j)  (2.320206799346579904e-02+5.729894284812441097e-17j)
 (6.180000000000000000e+02+0.000000000000000000e+00j)  (2.324401856910878611e-02-6.099600440600069011e-17j)
 (6.190000000000000000e+02+0.000000000000000000e+00j)  (2.327086951090823544e-02+6.192244177242473206e-18j)
 (6.200000000000000000e+02+0.000000000000000000e+00j)  (2.331069078698403546e-02+5.245118270110923198e-17j)
 (6.210000000000000000e+02+0.000000000000000000e+00j)  (2.334803034121448601e-02+5.277524108473872296e-18j)
 (6.220000000000000000e+02+0.000000000000000000e+00j)  (2.338257842357008634e-02-8.538090920085518631e-17j)
 (6.230000000000000000e+02+0.000000000000000000e+00j)  (2.341779503084095992e-02-1.345259814674612898e-16j)
 (6.240000000000000000e+02+0.000000000000000000e+00j)  (2.346169177857513818e-02-6.412407112936704651e-17j)
 (6.250000000000000000e+02+0.000000000000000000e+00j)  (2.349632757055043417e-02-1.450462675698994529e-16j)
 (6.260000000000000000e+02+0.000000000000000000e+00j)  (2.353754580409855857e-02-4.188943847916994174e-17j)
 (6.270000000000000000e+02+0.000000000000000000e+00j)  (2.356503573303910665e-02+4.777411394166223998e-18j)
 (6.280000000000000000e+02+0.000000000000000000e+00j)  (2.359783120356157698e-02+6.678165178395853259e-17j)
 (6.290000000000000000e+02+0.000000000000000000e+00j)  (2.363992938187565659e-02+2.786790875509097335e-17j)
 (6.300000000000000000e+02+0.000000000000000000e+00j)  (2.366957065020064074e-02+2.121436009201444431e-17j)
 (6.310000000000000000e+02+0.000000000000000000e+00j)  (2.371332331635479448e-02+1.643626341198601635e-17j)
 (6.320000000000000000e+02+0.000000000000000000e+00j)  (2.374147875215409931e-02+7.118150124854012006e-17j)
 (6.330000000000000000e+02+0.000000000000000000e+00j)  (2.377944809084962807e-02+3.846520690318811980e-17j)
 (6.340000000000000000e+02+0.000000000000000000e+00j)  (2.381830586885512469e-02-9.175255805186030004e-18j)
 (6.350000000000000000e+02+0.000000000000000000e+00j)  (2.385265269273187036e-02+8.339163770541039281e-17j)
 (6.360000000000000000e+02+0.000000000000000000e+00j)  (2.388889231703313770e-02+2.387520651921761872e-16j)
 (6.370000000000000000e+02+0.000000000000000000e+00j)  (2.392843726987982020e-02-1.586065602194960536e-17j)
 (6.380000000000000000e+02+0.000000000000000000e+00j)  (2.396224803928399816e-02-1.360183227812922947e-17j)
 (6.390000000000000000e+02+0.000000000000000000e+00j)  (2.399556501030570416e-02-7.029491863076283597e-18j)
 (6.400000000000000000e+02+0.000000000000000000e+00j)  (2.403387730654382715e-02+7.319507457588457394e-17j)
 (6.410000000000000000e+02+0.000000000000000000e+00j)  (2.406805994301166804e-02+2.050251804267018334e-17j)
 (6.420000000000000000e+02+0.000000000000000000e+00j)  (2.411288807284844848e-02+1.173276477825883838e-17j)
 (6.430000000000000000e+02+0.000000000000000000e+00j)  (2.414678128823482053e-02-2.327632355050454842e-16j)
 (6.440000000000000000e+02+0.000000000000000000e+00j)  (2.418215389025550957e-02-8.651880402465443959e-17j)
 (6.450000000000000000e+02+0.000000000000000000e+00j)  (2.421384849998606953e-02+2.163725044054443327e-17j)
 (6.460000000000000000e+02+0.000000000000000000e+00j)  (2.424829080657489935e-02+1.761806184035814683e-16j)
 (6.470000000000000000e+02+0.000000000000000000e+00j)  (2.429112570093849149e-02-1.044706257659358411e-16j)
 (6.480000000000000000e+02+0.000000000000000000e+00j)  (2.432167317757409977e-02+1.316118400533480221e-16j)
 (6.490000000000000000e+02+0.000000000000000000e+00j)  (2.436088345754616399e-02+1.104320795876149716e-16j)
 (6.500000000000000000e+02+0.000000000000000000e+00j)  (2.440116159925222877e-02-2.303624777090770149e-17j)
 (6.510000000000000000e+02+0.000000000000000000e+00j)  (2.443273438535292427e-02+1.933283582907804407e-17j)
 (6.520000000000000000e+02+0.000000000000000000e+00j)  (2.446919919568728632e-02-7.505786797884906650e-17j)
 (6.530000000000000000e+02+0.000000000000000000e+00j)  (2.450357400032835559e-02-2.321760925329353831e-17j)
 (6.540000000000000000e+02+0.000000000000000000e+00j)  (2.453887587399678286e-02-1.609571218033177941e-16j)
 (6.550000000000000000e+02+0.000000000000000000e+00j)  (2.457955238176493667e-02+1.219821027617687034e-16j)
 (6.560000000000000000e+02+0.000000000000000000e+00j)  (2.461243915250120595e-02+1.242506247025037237e-16j)
 (6.570000000000000000e+02+0.000000000000000000e+00j)  (2.465091604478993753e-02+1.006125119570847867e-17j)
 (6.580000000000000000e+02+0.000000000000000000e+00j)  (2.469283667185731557e-02+6.131120335614753299e-17j)
 (6.590000000000000000e+02+0.000000000000000000e+00j)  (2.471617281107837613e-02-7.663539926302849288e-17j)
 (6.600000000000000000e+02+0.000000000000000000e+00j)  (2.475452755416561110e-02+4.703661253611667980e-17j)
 (6.610000000000000000e+02+0.000000000000000000e+00j)  (2.479005251354118172e-02-7.966930998531065495e-17j)
 (6.620000000000000000e+02+0.000000000000000000e+00j)  (2.483652796599977383e-02-1.835714171157176604e-16j)
 (6.630000000000000000e+02+0.000000000000000000e+00j)  (2.486819793492790059e-02-3.258696462759323207e-17j)
 (6.640000000000000000e+02+0.000000000000000000e+00j)  (2.490248069708281276e-02+2.772754299240483987e-17j)
 (6.650000000000000000e+02+0.000000000000000000e+00j)  (2.494273854686540268e-02-1.540552464436845760e-18j)
 (6.660000000000000000e+02+0.000000000000000000e+00j)  (2.497370853927148929e-02+2.039511935846891108e-17j)
 (6.670000000000000000e+02+0.000000000000000000e+00j)  (2.501614107127899528e-02+8.154330185035254570e-17j)
 (6.680000000000000000e+02+0.000000000000000000e+00j)  (2.505392694033085899e-02-8.764137306209820954e-19j)
 (6.690000000000000000e+02+0.000000000000000000e+00j)  (2.508089984999422456e-02-1.282770531737837490e-16j)
 (6.700000000000000000e+02+0.000000000000000000e+00j)  (2.512283845489341610e-02-1.289252853337697810e-17j)
 (6.710000000000000000e+02+0.000000000000000000e+00j)  (2.515947149155881024e-02+2.779050998955992347e-17j)
 (6.720000000000000000e+02+0.000000000000000000e+00j)  (2.519426680151117329e-02+6.782512725259885979e-17j)
 (6.730000000000000000e+02+0.000000000000000000e+00j)  (2.523225009350055226e-02-2.623854554004487948e-18j)
 (6.740000000000000000e+02+0.000000000000000000e+00j)  (2.526306392337998238e-02-1.337781584975847205e-18j)
 (6.750000000000000000e+02+0.000000000000000000e+00j)  (2.529804768995469119e-02+6.955595651795995535e-17j)
 (6.760000000000000000e+02+0.000000000000000000e+00j)  (2.533615456618277736e-02-9.265942945369426431e-17j)
 (6.770000000000000000e+02+0.000000000000000000e+00j)  (2.537327288136892803e-02-8.584672074909720386e-17j)
 (6.780000000000000000e+02+0.000000000000000000e+00j)  (2.541401624699297576e-02-1.636085807956102210e-16j)
 (6.790000000000000000e+02+0.000000000000000000e+00j)  (2.545041507790700777e-02-1.168662949201925844e-16j)
 (6.800000000000000000e+02+0.000000000000000000e+00j)  (2.548652049495737232e-02-2.502983683757336629e-16j)
 (6.810000000000000000e+02+0.000000000000000000e+00j)  (2.552376431771292975e-02-7.278361527657994466e-17j)
 (6.820000000000000000e+02+0.000000000000000000e+00j)  (2.555320154297140156e-02-1.923543329782006059e-18j)
 (6.830000000000000000e+02+0.000000000000000000e+00j)  (2.558998800393120707e-02-2.006766566875911893e-17j)
 (6.840000000000000000e+02+0.000000000000000000e+00j)  (2.562878306574696216e-02-1.507064857054766355e-17j)
 (6.850000000000000000e+02+0.000000000000000000e+00j)  (2.566050500744369856e-02-6.009341523697007026e-18j)
 (6.860000000000000000e+02+0.000000000000000000e+00j)  (2.570241118983888906e-02-2.618156274833931402e-17j)
 (6.870000000000000000e+02+0.000000000000000000e+00j)  (2.573781194768772276e-02+1.017999846637604886e-16j)
 (6.880000000000000000e+02+0.000000000000000000e+00j)  (2.576835864424928749e-02-6.026336576155087915e-18j)
 (6.890000000000000000e+02+0.000000000000000000e+00j)  (2.580592213422257253e-02+2.317430429332777001e-16j)
 (6.900000000000000000e+02+0.000000000000000000e+00j)  (2.584619811639662923e-02-1.067031210510846733e-16j)
 (6.910000000000000000e+02+0.000000000000000000e+00j)  (2.588636394063221699e-02-1.117806348425698375e-16j)
 (6.920000000000000000e+02+0.000000000000000000e+00j)  (2.591701892936826984e-02+8.107467284417555176e-17j)
 (6.930000000000000000e+02+0.000000000000000000e+00j)  (2.595505606190851716e-02-4.566359262303451161e-17j)
 (6.940000000000000000e+02+0.000000000000000000e+00j)  (2.598725681533086210e-02+5.550765876011379211e-17j)
 (6.950000000000000000e+02+0.000000000000000000e+00j)  (2.602302151929711954e-02-1.053757502451944548e-17j)
 (6.960000000000000000e+02+0.000000000000000000e+00j)  (2.606463440762617906e-02+5.305256439468286326e-17j)
 (6.970000000000000000e+02+0.000000000000000000e+00j)  (2.609869666226046631e-02+3.986270067229633085e-17j)
 (6.980000000000000000e+02+0.000000000000000000e+00j)  (2.613184873376979411e-02-8.846552889398741827e-17j)
 (6.990000000000000000e+02+0.000000000000000000e+00j)  (2.617213210189602360e-02-2.306947485834760942e-17j)
